#Parameters = {Lh=0.033016666666667; Oa=0.049839326046652; Oo=0.0041966915170919; a=0.5; d=0.035; h=9; p=3; phi=0; r_1=2; r_2=2.7; s=0.2; t=0.2; theta=0; w=12}
#"Frequency / GHz"	"SZmax(2),Zmax(1) [Re]"	"SZmax(2),Zmax(1) [Im]"
#-----------------------------------------------------------------
5.8300000000000	0.00076736829082195	-0.00054748798027745
5.8400000000000	0.00076414300799173	-0.00055412392562255
5.8500000000000	0.00076086301090738	-0.00056074448664264
5.8600000000000	0.00075752830707650	-0.00056734913731810
5.8700000000000	0.00075413891116056	-0.00057393735318975
5.8800000000000	0.00075069484484594	-0.00058050861134385
5.8900000000000	0.00074719613672255	-0.00058706239039970
5.9000000000000	0.00074364282216941	-0.00059359817049989
5.9100000000000	0.00074003494324685	-0.00060011543330311
5.9200000000000	0.00073637254859485	-0.00060661366197938
5.9300000000000	0.00073265569333689	-0.00061309234120787
5.9400000000000	0.00072888443898907	-0.00061955095717684
5.9500000000000	0.00072505885337408	-0.00062598899758601
5.9600000000000	0.00072117901053967	-0.00063240595165096
5.9700000000000	0.00071724499068114	-0.00063880131010986
5.9800000000000	0.00071325688006777	-0.00064517456523198
5.9900000000000	0.00070921477097276	-0.00065152521082830
6.0000000000000	0.00070511876160638	-0.00065785274226403
6.0100000000000	0.00070096895605213	-0.00066415665647280
6.0200000000000	0.00069676546420573	-0.00067043645197271
6.0300000000000	0.00069250840171656	-0.00067669162888398
6.0400000000000	0.00068819788993144	-0.00068292168894816
6.0500000000000	0.00068383405584061	-0.00068912613554893
6.0600000000000	0.00067941703202556	-0.00069530447373428
6.0700000000000	0.00067494695660873	-0.00070145621024010
6.0800000000000	0.00067042397320476	-0.00070758085351508
6.0900000000000	0.00066584823087320	-0.00071367791374683
6.1000000000000	0.00066121988407263	-0.00071974690288920
6.1100000000000	0.00065653909261583	-0.00072578733469072
6.1200000000000	0.00065180602162620	-0.00073179872472408
6.1300000000000	0.00064702084149494	-0.00073778059041662
6.1400000000000	0.00064218372783926	-0.00074373245108173
6.1500000000000	0.00063729486146115	-0.00074965382795113
6.1600000000000	0.00063235442830704	-0.00075554424420806
6.1700000000000	0.00062736261942774	-0.00076140322502103
6.1800000000000	0.00062231963093912	-0.00076723029757852
6.1900000000000	0.00061722566398303	-0.00077302499112415
6.2000000000000	0.00061208092468861	-0.00077878683699255
6.2100000000000	0.00060688562413390	-0.00078451536864576
6.2200000000000	0.00060163997830761	-0.00079021012171017
6.2300000000000	0.00059634420807102	-0.00079587063401382
6.2400000000000	0.00059099853912007	-0.00080149644562422
6.2500000000000	0.00058560320194735	-0.00080708709888648
6.2600000000000	0.00058015843180427	-0.00081264213846176
6.2700000000000	0.00057466446866299	-0.00081816111136600
6.2800000000000	0.00056912155717846	-0.00082364356700890
6.2900000000000	0.00056352994665016	-0.00082908905723304
6.3000000000000	0.00055788989098383	-0.00083449713635323
6.3100000000000	0.00055220164865298	-0.00083986736119592
6.3200000000000	0.00054646548266010	-0.00084519929113864
6.3300000000000	0.00054068166049778	-0.00085049248814961
6.3400000000000	0.00053485045410946	-0.00085574651682714
6.3500000000000	0.00052897213984996	-0.00086096094443926
6.3600000000000	0.00052304699844568	-0.00086613534096300
6.3700000000000	0.00051707531495452	-0.00087126927912378
6.3800000000000	0.00051105737872542	-0.00087636233443454
6.3900000000000	0.00050499348335760	-0.00088141408523474
6.4000000000000	0.00049888392665945	-0.00088642411272915
6.4100000000000	0.00049272901060703	-0.00089139200102642
6.4200000000000	0.00048652904130222	-0.00089631733717737
6.4300000000000	0.00048028432893046	-0.00090119971121298
6.4400000000000	0.00047399518771820	-0.00090603871618213
6.4500000000000	0.00046766193588981	-0.00091083394818888
6.4600000000000	0.00046128489562430	-0.00091558500642950
6.4700000000000	0.00045486439301144	-0.00092029149322899
6.4800000000000	0.00044840075800769	-0.00092495301407730
6.4900000000000	0.00044189432439159	-0.00092956917766498
6.5000000000000	0.00043534542971884	-0.00093413959591846
6.5100000000000	0.00042875441527701	-0.00093866388403481
6.5200000000000	0.00042212162603982	-0.00094314166051596
6.5300000000000	0.00041544741062111	-0.00094757254720241
6.5400000000000	0.00040873212122834	-0.00095195616930644
6.5500000000000	0.00040197611361590	-0.00095629215544463
6.5600000000000	0.00039517974703790	-0.00096058013766993
6.5700000000000	0.00038834338420069	-0.00096481975150302
6.5800000000000	0.00038146739121507	-0.00096901063596309
6.5900000000000	0.00037455213754815	-0.00097315243359800
6.6000000000000	0.00036759799597485	-0.00097724479051372
6.6100000000000	0.00036060534252917	-0.00098128735640318
6.6200000000000	0.00035357455645513	-0.00098527978457440
6.6300000000000	0.00034650602015744	-0.00098922173197788
6.6400000000000	0.00033940011915189	-0.00099311285923339
6.6500000000000	0.00033225724201550	-0.00099695283065591
6.6600000000000	0.00032507778033638	-0.0010007413142809
6.6700000000000	0.00031786212866348	-0.0010044779818891
6.6800000000000	0.00031061068445597	-0.0010081625090296
6.6900000000000	0.00030332384803251	-0.0010117945750438
6.7000000000000	0.00029600202252038	-0.0010153738630869
6.7100000000000	0.00028864561380429	-0.0010189000601497
6.7200000000000	0.00028125503047518	-0.0010223728570793
6.7300000000000	0.00027383068377882	-0.0010257919485988
6.7400000000000	0.00026637298756426	-0.0010291570333266
6.7500000000000	0.00025888235823223	-0.0010324678137944
6.7600000000000	0.00025135921468340	-0.0010357239964651
6.7700000000000	0.00024380397826660	-0.0010389252917489
6.7800000000000	0.00023621707272692	-0.0010420714140198
6.7900000000000	0.00022859892415385	-0.0010451620816301
6.8000000000000	0.00022094996092934	-0.0010481970169246
6.8100000000000	0.00021327061367584	-0.0010511759462545
6.8200000000000	0.00020556131520437	-0.0010540985999894
6.8300000000000	0.00019782250046264	-0.0010569647125291
6.8400000000000	0.00019005460648312	-0.0010597740223149
6.8500000000000	0.00018225807233129	-0.0010625262718391
6.8600000000000	0.00017443333905382	-0.0010652212076546
6.8700000000000	0.00016658084962698	-0.0010678585803834
6.8800000000000	0.00015870104890506	-0.0010704381447236
6.8900000000000	0.00015079438356894	-0.0010729596594569
6.9000000000000	0.00014286130207482	-0.0010754228874542
6.9100000000000	0.00013490225460308	-0.0010778275956807
6.9200000000000	0.00012691769300732	-0.0010801735552001
6.9300000000000	0.00011890807076357	-0.0010824605411787
6.9400000000000	0.00011087384291975	-0.0010846883328872
6.9500000000000	0.00010281546604531	-0.0010868567137035
6.9600000000000	9.4733398181121e-05	-0.0010889654711133
6.9700000000000	8.6628098789599e-05	-0.0010910143967105
6.9800000000000	7.8500028705132e-05	-0.0010930032861969
6.9900000000000	7.0349650084745e-05	-0.0010949319393808
7.0000000000000	6.2177426359110e-05	-0.0010968001601753
7.0100000000000	5.3983822183814e-05	-0.0010986077565952
7.0200000000000	4.5769303391011e-05	-0.0011003545407537
7.0300000000000	3.7534336941365e-05	-0.0011020403288583
7.0400000000000	2.9279390876377e-05	-0.0011036649412054
7.0500000000000	2.1004934271078e-05	-0.0011052282021751
7.0600000000000	1.2711437187096e-05	-0.0011067299402244
7.0700000000000	4.3993706261225e-06	-0.0011081699878806
7.0800000000000	-3.9307935162065e-06	-0.0011095481817327
7.0900000000000	-1.2278582496009e-05	-0.0011108643624237
7.1000000000000	-2.0643522766428e-05	-0.0011121183746409
7.1100000000000	-2.9025140022442e-05	-0.0011133100671065
7.1200000000000	-3.7422959245222e-05	-0.0011144392925667
7.1300000000000	-4.5836504746028e-05	-0.0011155059077807
7.1400000000000	-5.4265300209603e-05	-0.0011165097735094
7.1500000000000	-6.2708868737081e-05	-0.0011174507545023
7.1600000000000	-7.1166732888400e-05	-0.0011183287194850
7.1700000000000	-7.9638414724188e-05	-0.0011191435411457
7.1800000000000	-8.8123435847125e-05	-0.0011198950961208
7.1900000000000	-9.6621317442770e-05	-0.0011205832649803
7.2000000000000	-0.00010513158031985	-0.0011212079322125
7.2100000000000	-0.00011365374494998	-0.0011217689862084
7.2200000000000	-0.00012218733150684	-0.0011222663192453
7.2300000000000	-0.00013073185990475	-0.0011226998274698
7.2400000000000	-0.00013928684983672	-0.0011230694108806
7.2500000000000	-0.00014785182081184	-0.0011233749733108
7.2600000000000	-0.00015642629219211	-0.0011236164224094
7.2700000000000	-0.00016500978322870	-0.0011237936696229
7.2800000000000	-0.00017360181309753	-0.0011239066301757
7.2900000000000	-0.00018220190093431	-0.0011239552230508
7.3000000000000	-0.00019080956586889	-0.0011239393709698
7.3100000000000	-0.00019942432705902	-0.0011238590003723
7.3200000000000	-0.00020804570372348	-0.0011237140413952
7.3300000000000	-0.00021667321517452	-0.0011235044278518
7.3400000000000	-0.00022530638084977	-0.0011232300972098
7.3500000000000	-0.00023394472034333	-0.0011228909905699
7.3600000000000	-0.00024258775343641	-0.0011224870526433
7.3700000000000	-0.00025123500012712	-0.0011220182317296
7.3800000000000	-0.00025988598065975	-0.0011214844796938
7.3900000000000	-0.00026854021555328	-0.0011208857519431
7.4000000000000	-0.00027719722562933	-0.0011202220074040
7.4100000000000	-0.00028585653203934	-0.0011194932084986
7.4200000000000	-0.00029451765629114	-0.0011186993211207
7.4300000000000	-0.00030318012027484	-0.0011178403146120
7.4400000000000	-0.00031184344628804	-0.0011169161617377
7.4500000000000	-0.00032050715706037	-0.0011159268386624
7.4600000000000	-0.00032917077577735	-0.0011148723249253
7.4700000000000	-0.00033783382610357	-0.0011137526034158
7.4800000000000	-0.00034649583220524	-0.0011125676603484
7.4900000000000	-0.00035515631877200	-0.0011113174852378
7.5000000000000	-0.00036381481103809	-0.0011100020708739
7.5100000000000	-0.00037247083480285	-0.0011086214132968
7.5200000000000	-0.00038112391645054	-0.0011071755117712
7.5300000000000	-0.00038977358296948	-0.0011056643687613
7.5400000000000	-0.00039841936197056	-0.0011040879899055
7.5500000000000	-0.00040706078170503	-0.0011024463839909
7.5600000000000	-0.00041569737108165	-0.0011007395629280
7.5700000000000	-0.00042432865968321	-0.0010989675417253
7.5800000000000	-0.00043295417778231	-0.0010971303384635
7.5900000000000	-0.00044157345635661	-0.0010952279742710
7.6000000000000	-0.00045018602710326	-0.0010932604732974
7.6100000000000	-0.00045879142245289	-0.0010912278626892
7.6200000000000	-0.00046738917558272	-0.0010891301725640
7.6300000000000	-0.00047597882042926	-0.0010869674359856
7.6400000000000	-0.00048455989170019	-0.0010847396889388
7.6500000000000	-0.00049313192488576	-0.0010824469703045
7.6600000000000	-0.00050169445626942	-0.0010800893218348
7.6700000000000	-0.00051024702293795	-0.0010776667881284
7.6800000000000	-0.00051878916279093	-0.0010751794166060
7.6900000000000	-0.00052732041454959	-0.0010726272574858
7.7000000000000	-0.00053584031776505	-0.0010700103637593
7.7100000000000	-0.00054434841282603	-0.0010673287911673
7.7200000000000	-0.00055284424096589	-0.0010645825981761
