freq	epsilon_Re	epsilon_Im
8.3300000000000	1.1692897825488	2.2529391061434
8.3400000000000	1.1763177545829	2.2488203750442
8.3500000000000	1.1833251362092	2.2447210412043
8.3600000000000	1.1903119575011	2.2406410197927
8.3700000000000	1.1972782479481	2.2365802262765
8.3800000000000	1.2042240364545	2.2325385764086
8.3900000000000	1.2111493513384	2.2285159862159
8.4000000000000	1.2180542203308	2.2245123719865
8.4100000000000	1.2249386705742	2.2205276502583
8.4200000000000	1.2318027286224	2.2165617378064
8.4300000000000	1.2386464204393	2.2126145516314
8.4400000000000	1.2454697713981	2.2086860089467
8.4500000000000	1.2522728062815	2.2047760271669
8.4600000000000	1.2590555492803	2.2008845238959
8.4700000000000	1.2658180239938	2.1970114169141
8.4800000000000	1.2725602534291	2.1931566241669
8.4900000000000	1.2792822600009	2.1893200637528
8.5000000000000	1.2859840655317	2.1855016539108
8.5100000000000	1.2926656912517	2.1817013130087
8.5200000000000	1.2993271577985	2.1779189595311
8.5300000000000	1.3059684852180	2.1741545120674
8.5400000000000	1.3125896929639	2.1704078892995
8.5500000000000	1.3191907998988	2.1666790099901
8.5600000000000	1.3257718242941	2.1629677929707
8.5700000000000	1.3323327838307	2.1592741571294
8.5800000000000	1.3388736956000	2.1555980213989
8.5900000000000	1.3453945761040	2.1519393047449
8.6000000000000	1.3518954412566	2.1482979261536
8.6100000000000	1.3583763063844	2.1446738046201
8.6200000000000	1.3648371862276	2.1410668591362
8.6300000000000	1.3712780949412	2.1374770086785
8.6400000000000	1.3776990460961	2.1339041721964
8.6500000000000	1.3841000526807	2.1303482686002
8.6600000000000	1.3904811271016	2.1268092167490
8.6700000000000	1.3968422811859	2.1232869354389
8.6800000000000	1.4031835261820	2.1197813433908
8.6900000000000	1.4095048727620	2.1162923592385
8.7000000000000	1.4158063310226	2.1128199015169
8.7100000000000	1.4220879104877	2.1093638886498
8.7200000000000	1.4283496201099	2.1059242389378
8.7300000000000	1.4345914682729	2.1025008705468
8.7400000000000	1.4408134627930	2.0990937014955
8.7500000000000	1.4470156109220	2.0957026496436
8.7600000000000	1.4531979193492	2.0923276326798
8.7700000000000	1.4593603942038	2.0889685681099
8.7800000000000	1.4655030410576	2.0856253732446
8.7900000000000	1.4716258649272	2.0822979651875
8.8000000000000	1.4777288702775	2.0789862608232
8.8100000000000	1.4838120610235	2.0756901768054
8.8200000000000	1.4898754405342	2.0724096295442
8.8300000000000	1.4959190116348	2.0691445351951
8.8400000000000	1.5019427766105	2.0658948096458
8.8500000000000	1.5079467372093	2.0626603685053
8.8600000000000	1.5139308946454	2.0594411270909
8.8700000000000	1.5198952496028	2.0562370004165
8.8800000000000	1.5258398022388	2.0530479031805
8.8900000000000	1.5317645521873	2.0498737497540
8.9000000000000	1.5376694985632	2.0467144541680
8.9100000000000	1.5435546399658	2.0435699301019
8.9200000000000	1.5494199744830	2.0404400908714
8.9300000000000	1.5552654996952	2.0373248494157
8.9400000000000	1.5610912126797	2.0342241182863
8.9500000000000	1.5668971100150	2.0311378096341
8.9600000000000	1.5726831877852	2.0280658351976
8.9700000000000	1.5784494415845	2.0250081062909
8.9800000000000	1.5841958665220	2.0219645337909
8.9900000000000	1.5899224572265	2.0189350281259
9.0000000000000	1.5956292078513	2.0159194992630
9.0100000000000	1.6013161120792	2.0129178566958
9.0200000000000	1.6069831631281	2.0099300094325
9.0300000000000	1.6126303537558	2.0069558659835
9.0400000000000	1.6182576762655	2.0039953343492
9.0500000000000	1.6238651225117	2.0010483220079
9.0600000000000	1.6294526839055	1.9981147359035
9.0700000000000	1.6350203514205	1.9951944824331
9.0800000000000	1.6405681155990	1.9922874674350
9.0900000000000	1.6460959665577	1.9893935961764
9.1000000000000	1.6516038939943	1.9865127733410
9.1100000000000	1.6570918871936	1.9836449030170
9.1200000000000	1.6625599350339	1.9807898886845
9.1300000000000	1.6680080259942	1.9779476332036
9.1400000000000	1.6734361481603	1.9751180388017
9.1500000000000	1.6788442892321	1.9723010070620
9.1600000000000	1.6842324365307	1.9694964389101
9.1700000000000	1.6896005770055	1.9667042346028
9.1800000000000	1.6949486972417	1.9639242937153
9.1900000000000	1.7002767834678	1.9611565151289
9.2000000000000	1.7055848215630	1.9584007970190
9.2100000000000	1.7108727970657	1.9556570368427
9.2200000000000	1.7161406951807	1.9529251313266
9.2300000000000	1.7213885007880	1.9502049764544
9.2400000000000	1.7266161984510	1.9474964674550
9.2500000000000	1.7318237724245	1.9447994987899
9.2600000000000	1.7370112066642	1.9421139641413
9.2700000000000	1.7421784848347	1.9394397563995
9.2800000000000	1.7473255903191	1.9367767676513
9.2900000000000	1.7524525062277	1.9341248891672
9.3000000000000	1.7575592154078	1.9314840113898
9.3100000000000	1.7626457004527	1.9288540239212
9.3200000000000	1.7677119437120	1.9262348155112
9.3300000000000	1.7727579273007	1.9236262740450
9.3400000000000	1.7777836331102	1.9210282865315
9.3500000000000	1.7827890428176	1.9184407390905
9.3600000000000	1.7877741378967	1.9158635169417
9.3700000000000	1.7927388996284	1.9132965043919
9.3800000000000	1.7976833091117	1.9107395848233
9.3900000000000	1.8026073472743	1.9081926406817
9.4000000000000	1.8075109948840	1.9056555534647
9.4100000000000	1.8123942325603	1.9031282037094
9.4200000000000	1.8172570407856	1.9006104709811
9.4300000000000	1.8220993999171	1.8981022338614
9.4400000000000	1.8269212901987	1.8956033699363
9.4500000000000	1.8317226917734	1.8931137557848
9.4600000000000	1.8365035846955	1.8906332669671
9.4700000000000	1.8412639489429	1.8881617780133
9.4800000000000	1.8460037644305	1.8856991624116
9.4900000000000	1.8507230110227	1.8832452925972
9.5000000000000	1.8554216685467	1.8808000399405
9.5100000000000	1.8600997168060	1.8783632747365
9.5200000000000	1.8647571355941	1.8759348661927
9.5300000000000	1.8693939047080	1.8735146824187
9.5400000000000	1.8740100039625	1.8711025904147
9.5500000000000	1.8786054132046	1.8686984560606
9.5600000000000	1.8831801123277	1.8663021441054
9.5700000000000	1.8877340812864	1.8639135181559
9.5800000000000	1.8922673001114	1.8615324406661
9.5900000000000	1.8967797489249	1.8591587729268
9.6000000000000	1.9012714079555	1.8567923750550
9.6100000000000	1.9057422575544	1.8544331059832
9.6200000000000	1.9101922782105	1.8520808234495
9.6300000000000	1.9146214505672	1.8497353839869
9.6400000000000	1.9190297554381	1.8473966429136
9.6500000000000	1.9234171738238	1.8450644543231
9.6600000000000	1.9277836869285	1.8427386710738
9.6700000000000	1.9321292761770	1.8404191447798
9.6800000000000	1.9364539232320	1.8381057258010
9.6900000000000	1.9407576100113	1.8357982632341
9.7000000000000	1.9450403187057	1.8334966049026
9.7100000000000	1.9493020317966	1.8312005973481
9.7200000000000	1.9535427320745	1.8289100858213
9.7300000000000	1.9577624026569	1.8266249142728
9.7400000000000	1.9619610270072	1.8243449253450
9.7500000000000	1.9661385889536	1.8220699603627
9.7600000000000	1.9702950727076	1.8197998593256
9.7700000000000	1.9744304628838	1.8175344608995
9.7800000000000	1.9785447445194	1.8152736024087
9.7900000000000	1.9826379030936	1.8130171198279
9.8000000000000	1.9867099245477	1.8107648477748
9.8100000000000	1.9907607953055	1.8085166195022
9.8200000000000	1.9947905022934	1.8062722668915
9.8300000000000	1.9987990329614	1.8040316204450
9.8400000000000	2.0027863753037	1.8017945092794
9.8500000000000	2.0067525178798	1.7995607611193
9.8600000000000	2.0106974498362	1.7973302022905
9.8700000000000	2.0146211609274	1.7951026577141
9.8800000000000	2.0185236415381	1.7928779509004
9.8900000000000	2.0224048827052	1.7906559039435
9.9000000000000	2.0262648761397	1.7884363375155
9.9100000000000	2.0301036142492	1.7862190708616
9.9200000000000	2.0339210901609	1.7840039217952
9.9300000000000	2.0377172977441	1.7817907066929
9.9400000000000	2.0414922316334	1.7795792404906
9.9500000000000	2.0452458872519	1.7773693366788
9.9600000000000	2.0489782608347	1.7751608072993
9.9700000000000	2.0526893494527	1.7729534629412
9.9800000000000	2.0563791510364	1.7707471127381
9.9900000000000	2.0600476643998	1.7685415643645
10.000000000000	2.0636948892650	1.7663366240340
10.010000000000	2.0673208262865	1.7641320964958
10.020000000000	2.0709254770756	1.7619277850338
10.030000000000	2.0745088442257	1.7597234914642
10.040000000000	2.0780709313369	1.7575190161340
10.050000000000	2.0816117430414	1.7553141579206
10.060000000000	2.0851312850288	1.7531087142303
10.070000000000	2.0886295640716	1.7509024809984
10.080000000000	2.0921065880508	1.7486952526890
10.090000000000	2.0955623659817	1.7464868222952
10.100000000000	2.0989969080401	1.7442769813400
10.110000000000	2.1024102255883	1.7420655198770
10.120000000000	2.1058023312012	1.7398522264923
10.130000000000	2.1091732386929	1.7376368883058
10.140000000000	2.1125229631433	1.7354192909734
10.150000000000	2.1158515209245	1.7331992186899
10.160000000000	2.1191589297275	1.7309764541917
10.170000000000	2.1224452085897	1.7287507787599
10.180000000000	2.1257103779211	1.7265219722244
10.190000000000	2.1289544595317	1.7242898129681
10.200000000000	2.1321774766589	1.7220540779308
10.210000000000	2.1353794539945	1.7198145426150
10.220000000000	2.1385604177119	1.7175709810907
10.230000000000	2.1417203954940	1.7153231660014
10.240000000000	2.1448594165600	1.7130708685704
10.250000000000	2.1479775116934	1.7108138586072
10.260000000000	2.1510747132695	1.7085519045151
10.270000000000	2.1541510552828	1.7062847732983
10.280000000000	2.1572065733749	1.7040122305699
10.290000000000	2.1602413048620	1.7017340405607
10.300000000000	2.1632552887624	1.6994499661277
10.310000000000	2.1662485658245	1.6971597687638
10.320000000000	2.1692211785545	1.6948632086073
10.330000000000	2.1721731712435	1.6925600444522
10.340000000000	2.1751045899958	1.6902500337593
10.350000000000	2.1780154827561	1.6879329326669
10.360000000000	2.1809058993373	1.6856084960029
10.370000000000	2.1837758914479	1.6832764772965
10.380000000000	2.1866255127192	1.6809366287914
10.390000000000	2.1894548187332	1.6785887014582
10.400000000000	2.1922638670494	1.6762324450085
10.410000000000	2.1950527172324	1.6738676079089
10.420000000000	2.1978214308788	1.6714939373953
10.430000000000	2.2005700716439	1.6691111794879
10.440000000000	2.2032987052694	1.6667190790070
10.450000000000	2.2060073996092	1.6643173795888
10.460000000000	2.2086962246566	1.6619058237017
10.470000000000	2.2113652525705	1.6594841526634
10.480000000000	2.2140145577017	1.6570521066585
10.490000000000	2.2166442166189	1.6546094247560
10.500000000000	2.2192543081348	1.6521558449280
10.510000000000	2.2218449133318	1.6496911040684
10.520000000000	2.2244161155870	1.6472149380125
10.530000000000	2.2269680005983	1.6447270815563
10.540000000000	2.2295006564087	1.6422272684772
10.550000000000	2.2320141734312	1.6397152315549
10.560000000000	2.2345086444738	1.6371907025920
10.570000000000	2.2369841647632	1.6346534124364
10.580000000000	2.2394408319691	1.6321030910029
10.590000000000	2.2418787462275	1.6295394672962
10.600000000000	2.2442980101646	1.6269622694339
10.610000000000	2.2466987289193	1.6243712246697
10.620000000000	2.2490810101665	1.6217660594177
10.630000000000	2.2514449641388	1.6191464992769
10.640000000000	2.2537907036491	1.6165122690555
10.650000000000	2.2561183441119	1.6138630927969
10.660000000000	2.2584280035649	1.6111986938046
10.670000000000	2.2607198026893	1.6085187946691
10.680000000000	2.2629938648310	1.6058231172939
10.690000000000	2.2652503160203	1.6031113829224
10.700000000000	2.2674892849915	1.6003833121656
10.710000000000	2.2697109032022	1.5976386250296
10.720000000000	2.2719153048523	1.5948770409435
10.730000000000	2.2741026269018	1.5920982787881
10.740000000000	2.2762730090890	1.5893020569247
10.750000000000	2.2784265939479	1.5864880932243
10.760000000000	2.2805635268247	1.5836561050968
10.770000000000	2.2826839558946	1.5808058095213
10.780000000000	2.2847880321774	1.5779369230759
10.790000000000	2.2868759095529	1.5750491619685
10.800000000000	2.2889477447754	1.5721422420673
10.810000000000	2.2910036974886	1.5692158789320
10.820000000000	2.2930439302386	1.5662697878453
10.830000000000	2.2950686084875	1.5633036838441
10.840000000000	2.2970779006255	1.5603172817519
10.850000000000	2.2990719779836	1.5573102962105
10.860000000000	2.3010510148441	1.5542824417126
10.870000000000	2.3030151884520	1.5512334326340
10.880000000000	2.3049646790249	1.5481629832668
10.890000000000	2.3068996697628	1.5450708078521
10.900000000000	2.3088203468565	1.5419566206130
10.910000000000	2.3107268994967	1.5388201357882
10.920000000000	2.3126195198809	1.5356610676649
10.930000000000	2.3144984032208	1.5324791306128
10.940000000000	2.3163637477486	1.5292740391176
10.950000000000	2.3182157547227	1.5260455078146
10.960000000000	2.3200546284325	1.5227932515226
10.970000000000	2.3218805762034	1.5195169852777
10.980000000000	2.3236938083995	1.5162164243675
10.990000000000	2.3254945384276	1.5128912843644
11.000000000000	2.3272829827390	1.5095412811604
11.010000000000	2.3290593608309	1.5061661310003
11.020000000000	2.3308238952481	1.5027655505160
11.030000000000	2.3325768115823	1.4993392567602
11.040000000000	2.3343183384727	1.4958869672403
11.050000000000	2.3360487076037	1.4924083999521
11.060000000000	2.3377681537040	1.4889032734133
11.070000000000	2.3394769145434	1.4853713066972
11.080000000000	2.3411752309301	1.4818122194658
11.090000000000	2.3428633467061	1.4782257320032
11.100000000000	2.3445415087429	1.4746115652485
11.110000000000	2.3462099669362	1.4709694408288
11.120000000000	2.3478689741996	1.4672990810915
11.130000000000	2.3495187864578	1.4636002091368
11.140000000000	2.3511596626392	1.4598725488500
11.150000000000	2.3527918646679	1.4561158249329
11.160000000000	2.3544156574545	1.4523297629358
11.170000000000	2.3560313088867	1.4485140892883
11.180000000000	2.3576390898191	1.4446685313305
11.190000000000	2.3592392740621	1.4407928173431
11.200000000000	2.3608321383705	1.4368866765780
11.210000000000	2.3624179624311	1.4329498392877
11.220000000000	2.3639970288498	1.4289820367545
11.230000000000	2.3655696231379	1.4249830013199
11.240000000000	2.3671360336983	1.4209524664124
11.250000000000	2.3686965518099	1.4168901665757
11.260000000000	2.3702514716127	1.4127958374960
11.270000000000	2.3718010900915	1.4086692160292
11.280000000000	2.3733457070588	1.4045100402268
11.290000000000	2.3748856251382	1.4003180493618
11.300000000000	2.3764211497458	1.3960929839543
11.310000000000	2.3779525890717	1.3918345857954
11.320000000000	2.3794802540616	1.3875425979717
11.330000000000	2.3810044583963	1.3832167648887
11.340000000000	2.3825255184721	1.3788568322929
11.350000000000	2.3840437533799	1.3744625472944
11.360000000000	2.3855594848839	1.3700336583876
11.370000000000	2.3870730374001	1.3655699154725
11.380000000000	2.3885847379739	1.3610710698739
11.390000000000	2.3900949162573	1.3565368743607
11.400000000000	2.3916039044864	1.3519670831643
11.410000000000	2.3931120374570	1.3473614519960
11.420000000000	2.3946196525012	1.3427197380638
11.430000000000	2.3961270894630	1.3380417000881
11.440000000000	2.3976346906732	1.3333270983171
11.450000000000	2.3991428009246	1.3285756945407
11.460000000000	2.4006517674464	1.3237872521038
11.470000000000	2.4021619398785	1.3189615359189
11.480000000000	2.4036736702452	1.3140983124777
11.490000000000	2.4051873129293	1.3091973498614
11.500000000000	2.4067032246450	1.3042584177505
11.510000000000	2.4082217644110	1.2992812874337
11.520000000000	2.4097432935240	1.2942657318156
11.530000000000	2.4112681755308	1.2892115254233
11.540000000000	2.4127967762012	1.2841184444125
11.550000000000	2.4143294635001	1.2789862665721
11.560000000000	2.4158666075602	1.2738147713282
11.570000000000	2.4174085806538	1.2686037397465
11.580000000000	2.4189557571649	1.2633529545347
11.590000000000	2.4205085135617	1.2580622000427
11.600000000000	2.4220672283680	1.2527312622623
11.610000000000	2.4236322821356	1.2473599288261
11.620000000000	2.4252040574163	1.2419479890048
11.630000000000	2.4267829387337	1.2364952337038
11.640000000000	2.4283693125559	1.2310014554583
11.650000000000	2.4299635672671	1.2254664484280
11.660000000000	2.4315660931405	1.2198900083901
11.670000000000	2.4331772823108	1.2142719327311
11.680000000000	2.4347975287466	1.2086120204385
11.690000000000	2.4364272282234	1.2029100720897
11.700000000000	2.4380667782973	1.1971658898417
11.710000000000	2.4397165782778	1.1913792774180
11.720000000000	2.4413770292015	1.1855500400957
11.730000000000	2.4430485338069	1.1796779846902
11.740000000000	2.4447314965079	1.1737629195402
11.750000000000	2.4464263233689	1.1678046544901
11.760000000000	2.4481334220803	1.1618030008726
11.770000000000	2.4498532019336	1.1557577714892
11.780000000000	2.4515860737975	1.1496687805900
11.790000000000	2.4533324500947	1.1435358438523
11.800000000000	2.4550927447789	1.1373587783583
11.810000000000	2.4568673733120	1.1311374025708
11.820000000000	2.4586567526428	1.1248715363094
11.830000000000	2.4604613011855	1.1185610007235
11.840000000000	2.4622814387989	1.1122056182664
11.850000000000	2.4641175867666	1.1058052126662
11.860000000000	2.4659701677780	1.0993596088972
11.870000000000	2.4678396059091	1.0928686331492
11.880000000000	2.4697263266051	1.0863321127964
11.890000000000	2.4716307566632	1.0797498763644
11.900000000000	2.4735533242164	1.0731217534973
11.910000000000	2.4754944587176	1.0664475749223
11.920000000000	2.4774545909257	1.0597271724142
11.930000000000	2.4794341528909	1.0529603787589
11.940000000000	2.4814335779429	1.0461470277151
11.950000000000	2.4834533006778	1.0392869539756
11.960000000000	2.4854937569480	1.0323799931273
11.970000000000	2.4875553838518	1.0254259816103
11.980000000000	2.4896386197242	1.0184247566760
11.990000000000	2.4917439041292	1.0113761563438
12.000000000000	2.4938716778528	1.0042800193576
12.010000000000	2.4960223828968	0.99713618514025
12.020000000000	2.4981964624742	0.98994449374836
12.030000000000	2.5003943610057	0.98270478582483
12.040000000000	2.5026165241167	0.97541690255132
12.050000000000	2.5048633986366	0.96808068559942
12.060000000000	2.5071354325977	0.96069597708099
12.070000000000	2.5094330752371	0.95326261949762
12.080000000000	2.5117567769986	0.94578045568914
12.090000000000	2.5141069895359	0.93824932878128
12.100000000000	2.5164841657179	0.93066908213244
12.110000000000	2.5188887596347	0.92303955927971
12.120000000000	2.5213212266045	0.91536060388386
12.130000000000	2.5237820231829	0.90763205967375
12.140000000000	2.5262716071729	0.89985377038967
12.150000000000	2.5287904376361	0.89202557972615
12.160000000000	2.5313389749058	0.88414733127373
12.170000000000	2.5339176806010	0.87621886846021
12.180000000000	2.5365270176427	0.86824003449094
12.190000000000	2.5391674502702	0.86021067228851
12.200000000000	2.5418394440606	0.85213062443167
12.210000000000	2.5445434659481	0.84399973309350
12.220000000000	2.5472799842462	0.83581783997897
12.230000000000	2.5500494686705	0.82758478626174
12.240000000000	2.5528523903636	0.81930041252037
12.250000000000	2.5556892219210	0.81096455867376
12.260000000000	2.5585604374191	0.80257706391607
12.270000000000	2.5614665124443	0.79413776665098
12.280000000000	2.5644079241243	0.78564650442525
12.290000000000	2.5673851511602	0.77710311386182
12.300000000000	2.5703986738609	0.76850743059217
12.310000000000	2.5734489741790	0.75985928918824
12.320000000000	2.5765365357478	0.75115852309367
12.330000000000	2.5796618439209	0.74240496455455
12.340000000000	2.5828253858124	0.73359844454962
12.350000000000	2.5860276503401	0.72473879271988
12.360000000000	2.5892691282686	0.71582583729775
12.370000000000	2.5925503122563	0.70685940503566
12.380000000000	2.5958716969020	0.69783932113414
12.390000000000	2.5992337787946	0.68876540916942
12.400000000000	2.6026370565642	0.67963749102056
12.410000000000	2.6060820309348	0.67045538679604
12.420000000000	2.6095692047787	0.66121891475987
12.430000000000	2.6130990831729	0.65192789125729
12.440000000000	2.6166721734575	0.64258213063996
12.450000000000	2.6202889852950	0.63318144519064
12.460000000000	2.6239500307325	0.62372564504748
12.470000000000	2.6276558242651	0.61421453812780
12.480000000000	2.6314068829012	0.60464793005143
12.490000000000	2.6352037262295	0.59502562406356
12.500000000000	2.6390468764886	0.58534742095718
12.510000000000	2.6429368586371	0.57561311899501
12.520000000000	2.6468742004273	0.56582251383096
12.530000000000	2.6508594324791	0.55597539843120
12.540000000000	2.6548930883567	0.54607156299463
12.550000000000	2.6589757046475	0.53611079487298
12.560000000000	2.6631078210421	0.52609287849040
12.570000000000	2.6672899804166	0.51601759526248
12.580000000000	2.6715227289172	0.50588472351489
12.590000000000	2.6758066160460	0.49569403840143
12.600000000000	2.6801421947495	0.48544531182153
12.610000000000	2.6845300215091	0.47513831233732
12.620000000000	2.6889706564323	0.46477280509005
12.630000000000	2.6934646633483	0.45434855171600
12.640000000000	2.6980126099032	0.44386531026173
12.650000000000	2.7026150676587	0.43332283509893
12.660000000000	2.7072726121928	0.42272087683833
12.670000000000	2.7119858232019	0.41205918224330
12.680000000000	2.7167552846058	0.40133749414259
12.690000000000	2.7215815846541	0.39055555134241
12.700000000000	2.7264653160355	0.37971308853791
